iden_num,geo_type,name,order_num,broadstreet_num,gov_body,amend,start_d,end_d,initial_emgcy,cont_emgcy,reopen,stay_home,curfew,mask_req,gather_ban,social_dist,bsns,restaurant,school,med_proc,travel,correc_fac,vaccine,notes
04000US01,State,ALABAMA,SHO-7,PH-05-08-2020,Public Health Department,0,05/11/2020,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,
04000US01,State,ALABAMA,EO-10,EO-06-09-2020,Executive Authority,0,06/09/2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,
04000US01,State,ALABAMA,SOE-12,EO-05-21-2020,Executive Authority,0,05/21/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
04000US01,State,ALABAMA,SOE-13,EO-07-02-2020,Executive Authority,0,07/02/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
04000US01,State,ALABAMA,Order of the State Office,EO-06-30-2020-A1,Executive Authority,0,06/30/2020,07/31/2020,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,"This document discusses multiple general policy, re-opening, and safety requirements"
04000US01,State,ALABAMA,Proclamation,EO-07-15-2020,Executive Authority,1,07/15/2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
04000US01,State,ALABAMA,Health Order,PH-07-15-2020-A1,Public Health Department,1,07/15/2020,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,
04000US01,State,ALABAMA,Proclamation,EO-08-21-2020,Executive Authority,0,08/21/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
04000US01,State,ALABAMA,PROCLAMATION BY THE GOVERNOR,EO-08-27-2020,Executive Authority,1,05/08/2020,07/11/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
04000US01,State,ALABAMA,SOE-18,EO-09-30-2020,Executive Authority,1,09/30/2020,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,
04000US01,State,ALABAMA,Twentieth Supplemental State of Emergency: Coronavirus (COVID-19),EO-12-09-2020,Executive Authority,1,12/09/2020,01/22/2021,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,ORDER OF THE STATE HEALTH OFFICER SUSPENDING CERTAIN PUBLIC GATHERINGS DUE TO RISK OF INFECTION BY COVID-19
04000US01,State,ALABAMA,21st Supplementatl State fo Emergency,EO-12-15-2020,Executive Authority,1,12/15/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
04000US01,State,ALABAMA,31-9-13,EO-01-21-2021,Executive Authority,0,01/21/2021,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,
04000US01,State,ALABAMA,SOE,EO-03-04-2021,Executive Authority,1,03/04/2021,04/09/2021,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,
04000US01,State,ALABAMA,0,EO-03-12-2021,Executive Authority,1,03/12/2021,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,
04000US01,State,ALABAMA,0,EO-03-22-2021,Executive Authority,0,03/22/2021,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,
04000US01,State,ALABAMA,0,EO-04-07-2021,Executive Authority,1,04/07/2021,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,"Order rescinds the requirement of a face mask. New amended order mainly encourages the guidelines set forth by the CDC (face masks, social distancing, etc)."
04000US01,State,ALABAMA,27,EO-05-03-2021,Executive Authority,1,05/03/2021,07/06/2021,1,1,0,1,0,1,,1,0,0,0,0,0,0,0,"Amending Safer Apart order, extending state of emergency"
04000US01,State,ALABAMA,SOE Covid-19,EO-07-06-2021,Executive Authority,1,07/06/2021,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,
04000US01,State,ALABAMA,State of Emergency,EO-08-13-2021,Executive Authority,1,08/13/2021,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Reinstating the state of emergency in the state
04000US01,State,ALABAMA,State Public Health Emergency Proclamation,EO-10-08-2021,Executive Authority,1,10/8/2021,10/31/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Further extends an emergency order until oct 31st 2021
04000US01,State,ALABAMA,EO-724,EO-724,Executive Authority,0,10/25/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Explaining that no one needs to comply with the Covid vaccine mandate seeing that the state is sueing.
05000US06001,County,"Alameda County, California",21-01,PH-21-01,Public Health Department,0,1/25/2021,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,"Requires individuals and businesses in Alameda County to follow state guidelines for masking, social distancing, and travel; prohibits gatherings with other households"
05000US06001,County,"Alameda County, California",EO 20-18,PH-20-18,Public Health Department,1,04/02/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Rescinds previous Covid-19 restrictions
05000US06001,County,"Alameda County, California",EO 20-19,PH-20-19,Public Health Department,1,08/28/2020,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,This order was provided to direct individuals to comply with social distancing measures.
05000US06001,County,"Alameda County, California",EO 20-07a,PH-20-07a,Public Health Department,0,03/25/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Order directing labs performing covid19 testing to report test information to state & local Public health authorities
05000US06001,County,"Alameda County, California",EO 20-01a,PH-21-01a,Public Health Department,0,11/20/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This order was provided by health officer to mandate influenza vacination for all the HCW during influenza season.
05000US06001,County,"Alameda County, California",EO 20-20a,PH-20-20a,Public Health Department,0,07/26/2021,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Order supporting the State of California's order
05000US06001,County,"Alameda County, California",EO 20-14c,PH-20-14c,Public Health Department,1,11/01/2021,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,ORDER OF THE HEALTH OFFICER OF THE COUNTY OF ALAMEDA AMENDING ORDER 21-03 TO ALLOW GROUPS OF FULLY VACCINATED PEOPLE TO REMOVE THEIR FACE COVERINGS UNDER SPECIFIED CIRCUMSTANCES
05000US06001,County,"Alameda County, California",EO 20-02,PH-20-02,Public Health Department,0,12/3/2020,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,The State announced today that they will use regional availability of intensive care unit (ICU) beds to implement a Regional Stay-At-Home Order.
05000US06001,County,"Alameda County, California",EO 20-16b,PH-20-16b,Public Health Department,0,11/21/2020,12/21/2020,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,
05000US06001,County,"Alameda County, California",Health Order 21-04,PH-20-04,Public Health Department,1,12/30/2021,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
05000US06001,County,"Alameda County, California",20-07,PH-20-07,Public Health Department,,0,04/13/2020,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
05000US06001,County,"Alameda County, California",21-02,PH-21-02,Public Health Department,,0,03/01/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
05000US06001,County,"Alameda County, California",20-12b,PH-20-12b,Public Health Department,,0,09/14/2020,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
05000US06001,County,"Alameda County, California",ORDER NO. 21-06,PH-21-06,Public Health Department,,0,12/08/21,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1
04000US02,State,ALASKA,315,EO-315,Executive Authority,0,03/09/0202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This was an admistrative order not an executive order
04000US02,State,ALASKA,health mandate,EO-03-13-2020,Executive Authority,0,03/13/2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,
04000US02,State,ALASKA,Mandate 2,EO-03-16-2020,Executive Authority,0,03/16/2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
04000US02,State,ALASKA,0,EO-03-17-2020,Executive Authority,0,03/17/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Covid-19 health mandate
04000US02,State,ALASKA,Mandate 005,EO-03-19-2020,Executive Authority,0,03/19/2020,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Covid-19 health mandate
04000US02,State,ALASKA,006-1,EO-03-19-2020-A1,Executive Authority,0,03/19/2020,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
04000US02,State,ALASKA,0,EO-03-20-2020,Executive Authority,0,03/21/2020,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,
04000US02,State,ALASKA,Mandate 008,EO-008,Executive Authority,0,03/20/2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
04000US02,State,ALASKA,Mandate 009,EO-03-23-2020,Executive Authority,0,03/24/2020,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,Specifics on personal care facilities and gatherings
04000US02,State,ALASKA,10,EO-06-05-2020,Executive Authority,0,06/06/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
04000US02,State,ALASKA,Mandate 011,EO-03-27-2020,Executive Authority,0,03/28/2020,04/11/2020,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,
04000US02,State,ALASKA,Mandate 012,EO-03-28-2020,Executive Authority,0,03/28/2020,04/11/2020,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,
04000US02,State,ALASKA,Mandate 005 Revised,EO-04-07-2020,Executive Authority,1,04/07/2020,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,non-urgent/elective procedures and surgeries
04000US02,State,ALASKA,Mandate 013,EO-04-09-2020,Executive Authority,0,04/09/2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
04000US02,State,ALASKA,Order of Suspension #2 - Amendment,EO-04-09-2020-A2,Executive Authority,1,04/09/2020,04/11/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Amendment to allow for supension of certain agency protocols and statutes
04000US02,State,ALASKA,Mandate 014,EO-04-13-2020,Executive Authority,0,04/13/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-congregate sheltering order in place for homeless who require isolation or quarantine as well as healthcare workers who need to quarantine away from families
04000US02,State,ALASKA,Amendment 3,EO-04-14-2020-A3,Executive Authority,1,04/14/2020,05/11/2020,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Amendment to alter many licensing methods
04000US02,State,ALASKA,Mandate 015,EO-04-12-2020,Executive Authority,0,04/20/2020,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
04000US02,State,ALASKA,Mandate 016,EO-04-22-2020,Executive Authority,0,04/24/2020,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,
04000US02,State,ALASKA,Mandate 017,EO-04-23-2020,Executive Authority,0,04/24/2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
04000US02,State,ALASKA,Mandate 018,EO-06-05-2020-A1,Executive Authority,0,05/12/2020,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,Mandate on certain travel restrictions and requirements
04000US02,State,ALASKA,Mandate 10 update,EO-06-05-2020-A2,Executive Authority,1,06/05/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,this is an update on travel restrictions
04000US02,State,ALASKA,Manadate 10.1,EO-06-05-2020-A3,Executive Authority,1,06/06/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EO asserts that all must self-quarantine unless they meet the four conditions listed and guidelines for critical infrastructure employee travel
04000US02,State,ALASKA,15,EO-06-01-2020,Executive Authority,1,06/01/2020,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,EO provides extensive guidelines for medical care
04000US02,State,ALASKA,17,EO-05-22-2020-A1,Executive Authority,0,04/24/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The purpose of this Mandate is to enact protective measures for independent commercial fishing vessels operating within Alaskan waters and ports in order to prevent, slow, and otherwise disrupt the spread of the virus that causes COVID-19."
04000US02,State,ALASKA,10.1,EO-07-14-2020,Executive Authority,1,07/15/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
04000US02,State,ALASKA,Health Mandate 10,EO-08-05-2020,Executive Authority,1,08/11/2020,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,
04000US02,State,ALASKA,10.1,EO-10-15-2020,Executive Authority,1,10/16/2020,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,This document was about traveling
04000US02,State,ALASKA,Declaration of Public Health Disaster Emergency,EO-11-16-2020,Executive Authority,0,11/16/2020,12/15/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Funds made available for public health disaster assistance
04000US02,State,ALASKA,Order No. 1,EO-1,Executive Authority,0,11/16/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
04000US02,State,ALASKA,Order No. 2,EO-2,Executive Authority,0,11/16/2020,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,The purpose is to allow oversight boards who regulate certain healthcare providers in Alaska under AS 08 the ability to respond to COVID-19 practice issues in a more flexible manner.
04000US02,State,ALASKA,Order No. 3,EO-3,Executive Authority,0,11/16/2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"to allow shareholder meetings to occur virtually, and to allow for business to take place in a socially­ distanced manner to help mitigate the spread of COVID-19."
04000US02,State,ALASKA,Order No. 4,EO-4,Executive Authority,0,11/16/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The purpose is to implement non-congregate shelter quarantine and isolation solutions to prevent the spread of COVID-19.
04000US02,State,ALASKA,Order No. 5,EO-5,Executive Authority,0,11/16/2020,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,
04000US02,State,ALASKA,Order No. 6,EO-6,Executive Authority,0,11/16/2020,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,
04000US02,State,ALASKA,Order No. 7,EO-7,Executive Authority,0,11/16/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"to permit online ticket sales for raffles, lotteries, and other contests so that proceeds from these contests may benefit charities in Alaska."
04000US02,State,ALASKA,Order No. 8,EO-8,Executive Authority,0,11/16/2020,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,to provide clear guidance and requirements for travel between communities located off the Road System or the Alaska Marine Highway System.
04000US02,State,ALASKA,COVID-19 Response and Recovery Health Advisory No. 1,EO-02-14-2021,Executive Authority,0,02/14/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Health advisory - recommendations to keep Alaskans safe
04000US02,State,ALASKA,COVID-19 Response and Recovery Health Advisory No. 2,EO-02-14-2021-A1,Executive Authority,0,02/14/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Health advisory - recommendations to keep Alaskans safe
04000US02,State,ALASKA,COVID-19 Response and Recovery Health Advisory No. 3,EO-02-14-2021-A2,Executive Authority,0,02/14/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Health advisory - recommendations to keep Alaskans safe
04000US02,State,ALASKA,Administrative Order No. 321,EO-321,Executive Authority,0,4/26/21,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,Order clarifies right to travel and that a vaccine passport will not be instituted.
16000US3601000,City,"Albany, New York",EO 24,EO-07-06-2021,Executive Authority,0,06/07/2021,05/07/2021,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY
"
16000US3601000,City,"Albany, New York",EO 24,EO-06-07-2021,Executive Authority,0,07/06/2021,06/07/2021,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-05-07-2021,Executive Authority,0,07/05/2021,07/06/2021,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-04-07-2021,Executive Authority,0,07/04/2021,07/05/2021,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-03-08-2021,Executive Authority,0,08/03/2021,07/04/2021,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-02-05-2021,Executive Authority,0,05/02/2021,08/03/2021,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-01-07-2021,Executive Authority,0,07/01/2021,05/02/2021,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-12-08-2020,Executive Authority,0,08/12/2020,07/01/2021,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-11-09-2020,Executive Authority,0,09/11/2020,08/12/2020,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-10-09-2020,Executive Authority,0,10/08/2020,11/07/2020,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,This Emergency Executive order extends the state of emergency for the City of Albany
16000US3601000,City,"Albany, New York",EO 24,EO-09-09-2020,Executive Authority,0,09/09/2020,10/09/2020,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,This Emergency Executive order extends the state of emergency for the City of Albany
16000US3601000,City,"Albany, New York",EO 24,EO-08-10-2020,Executive Authority,0,08/10/2020,09/09/2020,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,This Emergency Executive order extends the state of emergency for the City of Albany
16000US3601000,City,"Albany, New York",EO 24,EO-07-10-2020,Executive Authority,0,10/07/2020,09/08/2020,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-06-11-2020,Executive Authority,0,11/06/2020,10/07/2020,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-05-12-2020,Executive Authority,0,12/05/2020,11/06/2020,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"RENEWAL OF DECLARATION OF A STATE
OF EMERGENCY FOR THE CITY OF ALBANY"
16000US3601000,City,"Albany, New York",EO 24,EO-04-13-2020,Executive Authority,0,13/04/2020,12/05/2020,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16000US3601000,City,"Albany, New York",EO 24,EO-03-15-2020,Executive Authority,0,03/15/2020,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
16000US3601000,City,"Albany, New York",EO315-1.12,EO-315112,Executive Authority,0,02/05/2021,03/05/2020,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,
16000US3601000,City,"Albany, New York",EO 315-111,EO-315111,Executive Authority,1,12/09/0202,1/29/2021,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,Continuation of City bulidings are open to the public by appointment only
16000US3601000,City,"Albany, New York",EO 315-110,EO-315110,Executive Authority,1,12/09/2020,1/29/2021,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,continuation of City bulidings are open to the public by appointment only
16000US3601000,City,"Albany, New York",EO315-19,EO-31519,Executive Authority,1,11/09/2020,12/09/2020,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,City bulidings are open to the public by appointment only
16000US3601000,City,"Albany, New York",EO315-18,EO-31518,Executive Authority,0,9/20/20,10/20/20,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,City bulidings are open to the public by appointment only
16000US3601000,City,"Albany, New York",EO315-17,EO-31517,Executive Authority,0,9/20/20,10/20/20,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,City bulidings are open to the public by appointment only
16000US3601000,City,"Albany, New York",EO315-1.6,EO-31516,Executive Authority,0,8/10/2020,9/10/2020,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,
16000US3601000,City,"Albany, New York",EO315-1.5,EO-31515,Executive Authority,1,07/10/2020,08/08/2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
16000US3601000,City,"Albany, New York",EO 315-14,EO-31514,Executive Authority,1,6/11/2020,7/11/2020,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,continuation of city builings are open by appointment only
16000US3601000,City,"Albany, New York",EO 315-1C,EO-3151,Executive Authority,1,05/12/2020,06/11/2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
16000US3601000,City,"Albany, New York",EO 315-3C,EO-3153,Executive Authority,1,05/13/2020,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,
16000US3601000,City,"Albany, New York",EO315-43,EO-31534,Executive Authority,1,6/8/2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Revoke the declaration that all parjing meters shall be suspended. Authorixation of Albany parking Authority to begin enforcement of parking meter violations
16000US3502000,City,"Albuquerque, New Mexico",R-20-40,EO-20-40,Executive Authority,1,04/23/2020,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,
16000US3502001,City,"Albuquerque, New Mexico",7th Declaration of Local Emergency,EO-007,Executive Authority,1,07/13/2020,08/13/2020,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,Outlines proper procedures for busineses to maintain in order to ensure safety regulations are upheld during COVID
16000US3502002,City,"Albuquerque, New Mexico",9th Declaration,EO-009,Executive Authority,1,09/10/2020,10/10/2020,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,Ninth declaration of local emergency
16000US3502003,City,"Albuquerque, New Mexico",4th Declaration,EO-004,Executive Authority,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,Fourth declaration of local emergency to due to novel coronavirus covid-19
16000US3502004,City,"Albuquerque, New Mexico",6th Declaration,EO-006,Executive Authority,0,06/01/2020,06/01/2020,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,Sixth declaration of local emergency to due to novel coronavirus covid-19
16000US3502005,City,"Albuquerque, New Mexico",13,EO-01-03-2021,Executive Authority,0,01/03/2021,02/02/2021,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,
16000US3502006,City,"Albuquerque, New Mexico",18th Declaration of Local Emergency Due to Novel Coronavirus COVID-19,EO-04-30-2021,Executive Authority,0,04/30/2021,5/30/2021,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,This order reiterates restrictions that had already been in place as well as describing new suggestions/restrictions
16000US3502007,City,"Albuquerque, New Mexico",Declaration 19,EO-06-04-2021,Executive Authority,0,06/04/2021,07/04/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Details continued authority that Civil Emergency Powers Ordinance 2-9-1-4 provides to the City in response to COVID
