iden_num,geo_type,name,order_name,amend,start_d,end_d,initial_emgcy,cont_emgcy,reopen,stay_home,curfew,mask_req,gather_ban,social_dist,bsns,restaurant,school,med_proc,travel,correc_fac,vaccine,notes
16000US0857630,City,"Parker, Colorado",EO  5 -2021 ,0,10/7/2021,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,EMERGENCY ORDER
16000US0857630,City,"Parker, Colorado",EO 4-2021,1,03/13/2020,03/20/2020,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
16000US0857630,City,"Parker, Colorado",EO 3-2021,1,03/13/2020,03/20/2020,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
16000US0857630,City,"Parker, Colorado",EO 1-2021,1,03/13/2020,03/20/2020,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
16000US0857630,City,"Parker, Colorado",EO 21-2020,0,03/13/2020,03/20/2020,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
16000US0857630,City,"Parker, Colorado",EO 19-2020,0,03/13/2020,03/13/2020,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Appropriate licensing proceedings if in the selling of alcohol
16000US0656000,City,"Pasadena, California",Resolution 9767,0,3/4/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,This resolution ratifies the health officer's declaration of a local public health emergency
16000US0656000,City,"Pasadena, California",Supplement Order,0,5/6/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,This supplemental ordered testing for everyone under PPHD jursidiction.
16000US0656000,City,"Pasadena, California","Revised City of Pasadena Health Officer Order FOR CONTROL OF COVID-19 Related to Infection Prevention and Control of COVID-19 in Licensed Long-Term Care Facilities Issued on April 12, 2020, as Supplemented May 6, 2020",1,08/18/2020,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,This order revised a previous one focused explicitly on long term care facilities/ nursing homes.
16000US0656000,City,"Pasadena, California",ACCESS TO DIAGNOSTIC TESTING THROUGH HEALTHCARE FACILITIES,1,09/07/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,This order focuses on long term care facilities/nursing homes maintaining diagnostic testing capabilities.
16000US0656000,City,"Pasadena, California","ORDER FOR YOUTH SPORTS PROGRAMS AND EARLY CARE AND EDUCATION
",0,09/01/2021,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,
16000US0656000,City,"Pasadena, California",City Order,0,1/27/2022,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"This order implemented stricter health guidlines in response to the rise of COVID number in schools, day cares, camps, etc."
16000US0656000,City,"Pasadena, California",REVISED ORDER FOR THE PREVENTION OF COVID-19 TRANSMISSION IN SKILLED NURSING FACILITIES TO ALIGN WITH ORDERS FROM THE CA DEPARTMENT OF PUBLIC HEALTH,0,2/17/2022,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,An order concerning nursing homes and the omnicron variant
16000US0656000,City,"Pasadena, California",CITY OF PASADENA HEALTH OFFICER ORDER FOR THE CONTROL OF COVID-19,1,03/01/2022,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"This Order directs all Workers, as defined below, be fully vaccinated and boosted no later than March 1, 2022 if currently eligible for a booster vaccination. Workers not yet eligible for a booster must receive a booster within 15 days of becoming eligible for receiving one."
16000US0656000,City,"Pasadena, California",emergency quarantine order,0,3/21/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Self quarantine order
16000US0656000,City,"Pasadena, California",emergency isolation order,0,3/21/2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,order is about self isolation
16000US0656000,City,"Pasadena, California",Order for the control of COVID-19,0,04/01/2022,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,
16000US1255775,City,"Pembroke Pines, Florida",Declaration of a State of Emergency ,0,03/27/2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This order is about the declaration of the novel coronaivrus city emergency
16000US1255775,City,"Pembroke Pines, Florida",Amended Emergency order,1,03/28/2020,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,
16000US1255775,City,"Pembroke Pines, Florida",EMERGENCY ORDER,0,04/29/2020,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This order is about the continued declaration of the coronavirus city emergency
16000US1255775,City,"Pembroke Pines, Florida",EMERGENCY ORDER,1,05/11/2020,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,
16000US1255775,City,"Pembroke Pines, Florida",Emergency Order,0,4/18/2020,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,
16000US1255775,City,"Pembroke Pines, Florida",Emergency Order,0,3/10/2020,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
16000US1255775,City,"Pembroke Pines, Florida",Emergency Order,0,3/23/2020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,
16000US1255775,city,"Pembroke Pines, Florida",Emergency Order,0,2/25/2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
16000US1255775,City,"Pembroke Pines, Florida",Emergency Order,1,03/27/2020,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,
16000US1255775,City,"Pembroke Pines, Florida",Emergency Order,1,03/31/2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,This order is just adding on additional business that are closed
16000US1255775,City,"Pembroke Pines, Florida",Emergency Order,0,04/04/0202,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,
16000US1255775,City,"Pembroke Pines, Florida",Emergency Order,0,04/10/2020,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,
16000US1255775,City,"Pembroke Pines, Florida",Emergency Order,0,04/11/2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
16000US1255775,City,"Pembroke Pines, Florida",Attachments to order?,0,N/A,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Not sure what type of order this is? Looks like it may be part of an order but not that actual order itself 
16000US1255775,County,"Pembroke Pines, Florida",BROWARD COUNTY ADMINISTRATOR'S EMERGENCY ORDER 20-09,1,05/01/2020,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Not allowing people on the beach during this health emergency,"
16000US1255775,County,"Pembroke Pines, Florida",BROWARD COUNTY ADMINISTRATOR’S EMERGENCY ORDER 20-10,0,05/18/2020,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,Creating an order on what to do with businesses and resturants as well as face covers
16000US1255775,County,"Pembroke Pines, Florida",Emergency Order 20-11,1,5/18/2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Amends two previous orders to declare a new Emergency Order
16000US1255775,County,"Pembroke Pines, Florida",Emergency Order 20-12,1,05/22/2020,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",BROWARD COUNTY ADMINISTRATOR'S EMERGENCY ORDER 20-13,1,05/26/2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,An order for dealing with Businesses with the emregency order going on
16000US1255775,County,"Pembroke Pines, Florida",EO 20-14,1,06/01/2020,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",EO 20-15,1,06/08/2020,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",EO 20-16,1,06/10/2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",EO 20-17,0,06/15/2020,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",Emergency Order 20-18,0,06/26/2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Establishment to reopen should be consistent with Broward County Emergency Order
16000US1255775,County,"Pembroke Pines, Florida",Emergency Order 20-19,0,07/03/2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"All beaches are closed from Friday, July 3, to Sunday, July 5."
16000US1255775,County,"Pembroke Pines, Florida",Emergency Order 20 0,0,07/02/2020,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Restaurant and Food Establishment Limited Hours & Facial Coverings Requirements
16000US1255775,County,"Pembroke Pines, Florida",Emergency Order 20-21,1,07/10/2020,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,Covid-19 Broward County Comprehensive Emergency Management Plan
16000US1255775,County,"Pembroke Pines, Florida",Emergency Order 20-22,1,07/20/2020,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,Covid-19 Broward County Comprehensive Emergency Management Plan
16000US1255775,County,"Pembroke Pines, Florida",EO 20-23,1,07/17/2020,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",EO 20-24,1,08/21/2020,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",EO 20-25,1,10/02/2020,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",EO 20-26,1,09/25/2020,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",EO 20-27,1,10/02/2020,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",EO 20-28,1,10/16/2020,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",EO 20-29,0,12/16/2020,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",EO 20-30,1,12/23/2020,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Amendment regarding curfew
16000US1255775,County,"Pembroke Pines, Florida",EO 20-31,1,12/24/2020,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Amendment regarding curfew
16000US1255775,County,"Pembroke Pines, Florida",EO 21-01,1,04/19/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Amends previous order
16000US1255775,County,"Pembroke Pines, Florida",EO 21-02,1,04/22/2021,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Amends previous order
16000US1255775,County,"Pembroke Pines, Florida",Emergency Directive 22-A,0,01/15/2022,01/31/2022,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Regards cruise line transporting passengers infected with COVID
16000US1255775,County,"Pembroke Pines, Florida",Directive 22-8,0,02/01/2022,02/14/2022,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Regards cruise line transporting passengers infected with COVID
16000US1255775,County,"Pembroke Pines, Florida",Administrative Policy Requiring Facial Coverings and Social Distancing on County Property,1,02/22/2022,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
16000US1255775,County,"Pembroke Pines, Florida",Declaration of Emergency,0,03/14/2022,03/21/2022,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
04000US42,State,PENNSYLVANIA,0,0,03/06/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,0,03/15/2020,03/29/2020,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,0,03/17/2020,03/31/2020,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,
04000US42,State,PENNSYLVANIA,0,0,03/19/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Governor's written request that the Administrator of the U.S. Small Business Administration (""SBA"") implement an SBA disaster declaration to provide assistance in the form of SBA Economic Injury Disaster Loans for all sixty-seven (67) counties in the Commonwealth of Pennsylvania"
04000US42,State,PENNSYLVANIA,0,1,03/21/2020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,0,03/23/2020,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,03/23/2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,03/24/2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,0,03/25/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,financial assistance to small businesses
04000US42,State,PENNSYLVANIA,0,1,03/30/2020,04/30/2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,03/30/2020,04/30/2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,03/31/2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,0,04/06/2020,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,0,04/08/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,relating to PPE authorization
04000US42,State,PENNSYLVANIA,0,0,04/19/2020,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,04/20/2020,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,04/20/2020,05/08/2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,extending SAH deadline
04000US42,State,PENNSYLVANIA,0,1,04/20/2020,05/08/2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,05/07/2020,06/04/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,05/07/2020,06/04/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,05/08/2020,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,05/08/2020,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,very similar to the one above
04000US42,State,PENNSYLVANIA,0,1,05/14/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,amendments to previous order based on county
04000US42,State,PENNSYLVANIA,0,1,05/15/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,amendments to order dated may 7th
04000US42,State,PENNSYLVANIA,0,1,05/19/2020,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,05/19/2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,real estate businesses can reopen
04000US42,State,PENNSYLVANIA,0,1,05/29/2020,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Amendment by Office of Governor
04000US42,State,PENNSYLVANIA,0,1,05/28/2020,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Amendment by department of health
04000US42,State,PENNSYLVANIA,2020-20,0,06/01/2020,07/02/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Extension of Deadline for Receipt of Absentee and Mail-In Ballots in Certain Counties"
04000US42,State,PENNSYLVANIA,0,1,06/03/2020,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"GIVEN under my hand and the Seal of the Governor,"
04000US42,State,PENNSYLVANIA,0,0,07/01/2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,This is an order from the secretary departement of health on face covering
04000US42,State,PENNSYLVANIA,0,0,07/10/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This order is for limiting in person acess to admistrative office and proceed online
04000US42,State,PENNSYLVANIA,0,0,07/09/2020,08/31/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This is eviction order
04000US42,State,PENNSYLVANIA,Amendment to Proclamation of Disaster Emergency,1,08/31/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,renews original state of emergency proclamation
04000US42,State,PENNSYLVANIA,0,1,09/21/2020,10/05/2020,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,0,1,09/21/2020,10/05/2020,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,Directing Public School Entities in Counties with Substantial Community Transmission to Attest to Health and Safety Protocols,0,11/24/2020,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
04000US42,State,PENNSYLVANIA,Limited time stay at home advisory,0,11/23/2020,01/04/2021,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,
04000US42,State,PENNSYLVANIA,N/A,1,11/25/2020,11/26/2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,"Order directing mitigation, enforcement and protecton at businessess",0,11/27/2020,0,0,1,0,0,0,1,1,1,,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,REDUCTION OF ELECTIVE PROCEDURES IN REGIONS WITH LOW ACUTE CARE TREATMENT CAPACITY,0,11/30/2020,12/06/2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,REDUCTION OF ELECTIVE PROCEDURES IN REGIONS WITH LOW ACUTE CARE TREATMENT CAPACITY
04000US42,State,PENNSYLVANIA,PROCLAMATION OF DISASTER EMERGENCY,1,11/24/2020,02/22/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Amendment to proclamation of disaster emergency with extension for 90 days
04000US42,State,PENNSYLVANIA,"ORDER OF THE SECRETARY OF THE PENNSYLVANIA DEPARTMENT OF HEALTH REQUIRING HEALTH SYSTEMS, HOSPITALS, FEDERALLY QUALIFIED HEALTH CENTERS AND PHARMACIES TO VACCINATE CERTAIN HEALTH CARE PERSONNEL",0,01/06/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,COVID vaccination guidelines
04000US42,State,PENNSYLVANIA,Third Amendment ,1,11/24/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Amendment to Proclamation of Disaster Emergency 
04000US42,State,PENNSYLVANIA,Order ,1,12/12/2020,01/04/2021,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,Order of the Governor of the Commonwealth of Pennsylvania Directing Limited-Time Mitigation
04000US42,State,PENNSYLVANIA,Order ,1,12/12/2020,01/04/2021,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,Order of the Secretary of the Pennsylvania Department of Health Directing Limited-Time Mitigation
04000US42,State,PENNSYLVANIA,4th Amendment,1,02/19/2021,05/20/2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Extends previous disaster emergency proclamation for a period of 90 days 
04000US42,State,PENNSYLVANIA,TERMINATION OF THE ORDER OF,1,03/01/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Termiantaion of previous order
04000US42,State,PENNSYLVANIA,,1,03/02/2021,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,"Amending order from November 23, 2020"
04000US42,State,PENNSYLVANIA,THE GOVERNOR OF THE COMMONWEALTH OF PENNSYLVANIA DIRECTING TRAVEL MITIGATION,1,03/02/2021,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,"Amending order from November 23, 2020"
04000US42,State,PENNSYLVANIA,0,1,03/01/2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Termiantaion of previous order
04000US42,State,PENNSYLVANIA,2021-03,0,04/07/2021,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,
04000US42,State,PENNSYLVANIA,None,0,09/07/2021,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,Order of the Acting Secretary of the Pennsylvania Department of Health Directing Face Coverings in School Entities
16000US0454050,City,"Peoria, Arizona",Proclamation #4,0,06-22-2020,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,Order detailing the requirements of face masks in public settings
16000US0454050,City,"Peoria, Arizona",Proclamation #3,0,05-18-2020,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,Order detailing the reopening of city buildings and facilties and termination of proclamation #2
16000US0454050,City,"Peoria, Arizona",Declaration of Emergency 3-19-2020,0,03/19/2020,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"Order to take (lawful) action needed to alleviate and mitigate the effects of a possible COVID-19 outbreak within the City of Peoria; aid, relief, and assistance"
16000US4260000,City,"Philadelphia, Pennsylvania",3- 20,0,03/13/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
16000US4260000,City ,"Philadelphia, Pennsylvania",EO 07-20-20,1,07/20/2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Modfication of Green Phase Order: Operation of gyms and other indoor exercise facilities may be resumed, does not extend to indoor recreational activities (e.g. bowling, arcades, etc.)"
16000US4260000,City ,"Philadelphia, Pennsylvania",3rd Amendment,1,09/08/2020,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"Limited reopening and restrictions of businesses, namely indoor dining-related facilities, indoor theaters and performance events "
16000US4260000,City ,"Philadelphia, Pennsylvania",Yellow Phase of Reopening,0,06/20/2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Modification of the Yellow Phase: Opening the Zoo and Pools
16000US4260000,City ,"Philadelphia, Pennsylvania",6-16-Amendment-Regarding-Outdoor-Dining-Yellow-Phase-Order,1,06/16/2020,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Limited reopening (i.e. restrictions) of outdoor dining facilities
16000US4260000,City,"Philadelphia, Pennsylvania",Order Rescinding LCTF Order 092320,1,09/23/2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This order rescinds the emergency order concerning the Long-Term Care Facilities and Activities of Residents to Prevent the Spread of COVID-19. 
16000US4260000,City,"Philadelphia, Pennsylvania",8-21 SEcond Amendment,0,08/20/2020,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Modification of the Green Phase
16000US4260000,City,"Philadelphia, Pennsylvania",10-15 Ammendment Regarding Activities Permitted,1,10/15/2020,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,
16000US4260000,City,"Philadelphia, Pennsylvania",12-30 Ammendment,1,12/30/2020,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,
16000US4260000,City,"Philadelphia, Pennsylvania",10-1-20,1,10/1/2020,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,This order allows limited reopening of restaurants and details necessary COVID safety guidlines. 
16000US4260000,City,"Philadelphia, Pennsylvania",EMERGENCY ORDER ESTABLISHING SAFETY MEASURES FOR FURTHER REOPENING TO PREVENT THE SPREAD OF THE 2019 NOVEL CORONAVIRUS (COVID-19),1,5/21/2021,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,
16000US4260000,City,"Philadelphia, Pennsylvania",EMERGENCY ORDER ESTABLISHING SAFETY MEASURES FOR FULL REOPENING TO PREVENT THE SPREAD OF THE 2019 NOVEL CORONAVIRUS (COVID-19),1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,
16000US4260000,City,"Philadelphia, Pennsylvania",EMERGENCY ORDER CONCERNING THE USE OF FACE COVERINGS TO PREVENT THE SPREAD OF 2019 NOVEL CORONAVIRUS (COVID-19),1,06/26/2020,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,Emergency Order regarding face mask wearing
16000US4260000,City,"Philadelphia, Pennsylvania","FOURTH AMENDMENT REGARDING ACTIVITIES PERMITTED UNDER THE EMERGENCY ORDER ALLOWING LIMITED REOPENING OF BUSINESSES, ADVISING PBILADELPBIANS THAT THEY ARE SAFER AT HOME, AND ESTABLISHING SAFETY MEASURES TO PREVENT THE SPREAD OF 2019 NOVEL CORONAVIRUS (COVID-19) FURTHER CHANGES TO MODIFIED GREEN PHASE REGARDING OUTDOOR ACTIVITIES",1,9/15/2020,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,
16000US4260000,City,"Philadelphia, Pennsylvania","SUPPLEMENTAL ORDER REGARDING APPLICATION OF THE EMERGENCY ORDER ALLOWING LIMITED REOPENING OF BUSINESSES, ADVISING PHILADELPHIANS THAT THEY ARE SAFER AT HOME, AND ESTABLISHING SAFETY MEASURES TO PREVENT THE SPREAD OF 2019 NOVEL CORONAVIRUS (COVID-19)",1,09/22/2020,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
16000US4260000,City,"Philadelphia, Pennsylvania","EMERGENCY ORDER CONCERNING ADDITIONAL LIMITATIONS ON VISITING, GATHERINGS, EVENTS AND BUSINESSES FOR FALL/WINTER 2020-21,ESTABLISHING ADDITIONAL SAFETY MEASURES TO PREVENT THE SPREAD OF THE 2019 NOVEL CORONAVIRUS (COVID-19) AND CONTINUING TO ADVISE TBA T PHILADELPHIANS ARE SAFER AT HOME",1,11/20/2020,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,
16000US4260000,City,"Philadelphia, Pennsylvania",1,1,11/23/20,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,
16000US4260000,City,"Philadelphia, Pennsylvania",1,1,11/23/20,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,
16000US4260000,City ,"Philadelphia, Pennsylvania","COVID-19 Vaccination and Masking Requirements for Contractors, Vendors, Service Providers, and their Staff.",0,09/14/2021,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,"Mask regulations for Philidelphia City Buildings, Contracters, and Offices"
16000US4260000,City ,"Philadelphia, Pennsylvania",EMERGENCY REGULATION GOVERNING THE CONTROL AND PREVENTION OF COVID-19 PERTAINING TO FINES AND PENALTIES,0,04/30/2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Details fines that violators of COVID regulations will face
16000US4260000,City ,"Philadelphia, Pennsylvania",1,1,8/13/2021,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,
