iden_num,geo_type,name,order_name,amend,start_d,end_d,initial_emgcy,cont_emgcy,reopen,stay_home,curfew,mask_req,gather_ban,social_dist,bsns,restaurant,school,med_proc,travel,correc_fac,vaccine,notes
16000US4752006,City/County,"Nashville, Tennessee",006F,0,04/29/2020,5/6/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sixth Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006G,0,05/06/2020,5/13/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Seventh Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006H,0,05/13/2020,5/20/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eigth Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006I,0,05/20/2020,5/27/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ninth Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006J,0,05/27/2020,6/3/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tenth Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,County,"Nashville, Tennessee",006K,0,06/03/2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eleventh Extension of the State of Civil Emergency Related To The Covid-19 Epidemic
16000US4752006,County,"Nashville, Tennessee",006L,0,06/10/2020,6/17/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Twelfth Extension of the State of Civil Emergency Related To The Covid-19 Epidemic
16000US4752006,County,"Nashville, Tennessee",006M,0,06/17/2020,6/24/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fourteenth Extension of the State of Civil Emergency Related To The Covid-19 Epidemic
16000US4752006,County,"Nashville, Tennessee",006N,0,06/24/2020,7/2/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fourteenth Extension of the State of Civil Emergency Related To The Covid-19 Epidemic
16000US4752006,County,"Nashville, Tennessee",006O,1,07/02/2020,7/8/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Second Amendment and Fifteenth Extension of the State of Civil Emergency Related to the Covid-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006P,0,07/08/2020,7/15/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sixteenth Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006Q,0,07/15/2020,7/22/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Seventeenth Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006R,0,07/22/2020,7/29/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Eighteenth Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006S,0,07/29/2020,8/5/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nineteenth Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006T,0,08/05/2020,8/12/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Twentieth Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006U,0,08/12/2020,8/19/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Twenty-First Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006U,0,08/19/2020,8/26/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Twenty-Second Extension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006U,0,08/26/2020,9/2/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Twenty-thirdExtension of the State of Civil Emergency Related to the COVID-19 Epidemic
16000US4752006,City/County,"Nashville, Tennessee",006X,0,09/02/2020,9/9/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
16000US4752006,City/County,"Nashville, Tennessee",006Y,0,09/09/2020,9/16/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
16000US4752006,City/County,"Nashville, Tennessee",006Z,0,09/16/2020,9/23/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
16000US4752006,City/County,"Nashville, Tennessee",006aa,0,09/23/2020,9/30/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
16000US4752006,City/County,"Nashville, Tennessee",7,0,05/18/2020,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,requirement to wear face coverings in government buildings
16000US4752006,City,"Nashville-Davidson County, Tennessee",Order 16,1,5/14/2021,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Rescinded Order 8 for face coverings and mask guidance
16000US4752006,City,"Nashville-Davidson County, Tennessee",Order 15,1,5/14/2021,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,
16000US4752006,City,"Nashville-Davidson County, Tennessee",Order 14,1,4/16/2021,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,
16000US4752006,City,"Nashville-Davidson County, Tennessee",Amended and Restated Order 8,1,4/9/2021,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,
16000US4752006,City,"Nashville-Davidson County, Tennessee",Eleventh Amended and Restated Order 10,1,3/26/2021,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,
16000US4752006,City,"Nashville-Davidson County, Tennessee",Order 13,1,3/26/2021,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,
16000US4752006,City ,"Nashville-Davidson County, Tennessee",Tenth Amended and Restated Order 10,1,03/15/2020,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
16000US4752006,City,"Nashville-Davidson County, Tennessee",Seventh Amended and Restated Order 12,1,03/01/2021,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,
16000US4752006,City,"Nashville-Davidson County, Tennessee",Ninth Amended and Restated Order 10,1,01/31/2021,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,Amended order 10
16000US4752006,County,"Nashville-Davidson County, Tennessee",Sixth amended and restated order 12 from the interim chief medical director: Phase Three Reopening,1,01/30/2021,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",eighth amended and restarted order 10 from the interim chief medical direction phase three with modifications,1,12/30/2020,1/31/2021,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Fifth amended and restated order 12 from the interim chief medical director: Phase Three Reopening,1,12/30/2020,01/31/2021,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",seventh amended and rested order 10 from the interim chief medical director phase three with modifications,1,12/13/2020,12/31/2020,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Fourth amendment and restated order 12 from the interim chief medical director Phase Three Reopening,1,12/13/2020,12/31/2020,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Fifth amended and restated order 10 ,1,11/1/2020,11/29/2020,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Order 12 Phase Three reopening,0,09/30/2020,11/01/2020,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,
16000US4752006,County ,"Nashville-Davidson County, Tennessee",Second Amended and Restated Order 10 from the Chief Medical Officer,1,09/18/2020,09/30/2020,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Third amended and restated order 10 from chief medical director. Phase 2 with additional modificaions,1,09/18/2020,09/30/2020,0,1,1,0,0,0,0,0,0,1,0,,0,0,0,
16000US4752006,County ,"Nashville-Davidson County, Tennessee",Temporary Modification of Second Amended and Restated Order 10 and Amended and Restated Order 11 from the Chief Medical Director ,1,09/14/2020,09/15/2020,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Amended and restated order 11 from chief medical director . Phase 2 with modifications: Reopening,1,08/31/2020,09/30/2020,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee","Second Amended and Restated Order from the Chief Medical Director, Phase Two wih Additional Modifications",1,08/31/2020,09/30/2020,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Order 11 Phase two with modifications : Reopening,0,08/16/2020,08/31/2020,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,
16000US4752006,County ,"Nashville-Davidson County, Tennessee",Amended and Restated Order 10 from the Chief Medical Director Phase 2 with additional modifications ,1,08/16/2020,08/31/2020,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,
16000US4752006,County ,"Nashville-Davidson County, Tennessee",Order 10 from chief medical director phase two with additional modifications,0,08/08/2020,08/16/2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee","Extension of Amended and Restated Order 7 from the Chief Medical Director, Phase 3: Reopening",1,0,08/16/2020,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",9,1,07/31/2020,08/16/2020,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,Amendment with reopening modifications
16000US4752006,County,"Nashville-Davidson County, Tennessee",9,2,07/24/2020,07/31/2020,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Order 9,1,07/17/2020,07/31/2020,0,1,1,,0,0,0,0,1,1,0,0,0,0,0,Amendment with reopening modifications
16000US4752006,County,"Nashville-Davidson County, Tennessee",Order 9,0,07/03/2020,07/31/2020,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,Order reinstating previous guidelines on spacing and masks due to an increase in cases. Food establishments needing to remain open to working employees.
16000US4752006,County,"Nashville-Davidson County, Tennessee","Pursuant to the Declaration of Public Health Emergency adopted by the Board of Health for Nashville and Davidson County on March 15, 2020",0,06/29/2020,07/03/2020,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Reflecting business regulationsa and when to use face coverings
16000US4752006,County,"Nashville-Davidson County, Tennessee",Order 6,1,06/20/2020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Order 6 is amended to reopen Nashville and Davisdon County while mitigating COVID-19 effects.
16000US4752006,County,"Nashville-Davidson County, Tennessee",4,1,06/12/2020,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Reinstatement and extension of previous order
16000US4752006,County,"Nashville-Davidson County, Tennessee",AMENDMENT 1 OF ORDER 6 FROM THE CHIEF MEDICAL DIRECTOR PHASE TWO: REOPENING,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,This order is about Amendment 1 of Order 6 from the chief medical director phase two: reopening
16000US4752006,County,"Nashville-Davidson County, Tennessee",6,1,05/25/2020,06/07/2020,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,Phase two reopening
16000US4752006,County,"Nashville-Davidson County, Tennessee",7,1,05/18/2020,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Requirement that face covering be worn at metropolitain government buildings
16000US4752006,County,"Nashville-Davidson County, Tennessee",5,1,05/11/2020,05/31/2020,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,Phase One Reopening
16000US4752006,County,"Nashville-Davidson County, Tennessee",AMENDED ORDER 4 FROM THE CHIEF MEDICAL DIRECTOR CLOTH FACE COVERINGS OR MASKS ORDER,1,05/08/2020,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,This order is about the amended Order 4 from the chief medical director cloth face coverings or masks order
16000US4752006,County,"Nashville-Davidson County, Tennessee",Order 3,1,05/08/2020,05/11/2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Order 4,0,05/01/2020,05/31/2020,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Order reinstating the use of masks in businesses or in any community setting.  Social distancing is not a substitute for masks.  Children under 2 years and those with health issues are exempt.
16000US4752006,County,"Nashville-Davidson County, Tennessee",AMENDMENT AND SECOND EXTENSION OF AMENDED AND RESTATED ORDER 3  FROM THE CHIEF MEDICAL DIRECTOR SAFER AT HOME ORDER,1,05/01/2020,05/08/2020,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,This order is an amendment and the second extension of the amended and restated Order 3  from the chief medical director safer at home order
16000US4752006,County,"Nashville-Davidson County, Tennessee",EO-040820,1,04/08/2020,04/15/2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This order extends the State of Civil Emergency related to the Covid-19 Epidemic for 7 days.
16000US4752006,County,"Nashville-Davidson County, Tennessee",AMENDED AND RESTATED ORDER 3 FROM THE CHIEF MEDICAL DIRECTOR SAFER AT HOME ORDER,0,04/02/2020,04/24/2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",FIRST EXTENSION OF AMENDED AND RESTATED ORDER 3 FROM THE CHIEF MEDICAL DIRECTOR SAFER AT HOME ORDER,0,04/21/2020,05/01/2020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,This order is the first extension of the amended and restated Order 3 from the chief medical director safer at home order
16000US4752006,County,"Nashville-Davidson County, Tennessee",Second extension of executive order no. 6,6,3/18/2020,3/25/2020,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Sixth amended and restated order 10 from the chief medical director phase three with modifications,1,11/29/2020,12/13/2020,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Third amended and restated order 12 from the chief medical director Phase Three Reopening,1,11/29/2020,12/13/2020,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Second amended and restated order 12 from the chief medical director phase three reopening,1,11/23/2020,12/06/2020,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Amend and restated order 12 from the chief Medical Director Phase Three Reopening,1,11/1/2020,11/29/2020,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,Order regarding operations of restuarants 
16000US4752006,County,"Nashville-Davidson County, Tennessee",Temporary Modication of Second Amended and Restated Order 10 and Amended and Restated Order 11 from the Chief Medical Director,1,09/14/2020,09/15/2020,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",Order 10 Phase Two with Additional Modifications,1,08/08/2020,08/16/2020,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",AMENDED AND RESTATED ORDER 7 FROM THE CHIEF MEDICAL DIRECTOR PHASE THREE: REOPENING,1,06/29/2020,07/31/2020,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,
16000US4752006,County,"Nashville-Davidson County, Tennessee",First amended and restated order 1,1,03/20/2020,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,
05000US36059,County,"Nassau County, New York",Executive Order NO.95 of 2020,0,08/07/2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
05000US36059,County,"Nassau County, New York",Executive Order NO.6 of 2020,0,03/27/2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
05000US36059,County,"Nassau County, New York",Executive Order NO.130 of 2021,0,10/02/2020,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,
05000US36059,County,"Nassau County, New York",Executive Order NO. 72 of 2022,0,07/08/2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
05000US36059,County,"Nassau County, New York",Executive Order 2,0,03/13/2020,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,EO in response to declaration of emergency public health situation in New York state by the governor.
05000US36059,County,"Nassau County, New York",Executive Order 3,0,03/13/2020,03/18/2020,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"EO ordering the closure of recreational facilities, sneior centers, parking violation agencies, tow operations, evictions are closed/paused."
05000US36059,County,"Nassau County, New York",Executive Order 4,0,03/16/2020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,EO ordering closure of school and extracurricular activities barring NYSED or OPDD.
25200US2430R,Indian Territory,Navajo Nation Reservation,Executive Order No. 001-20,0,03/13/2020,04/03/2020,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,"Resolution of the Commission on Emergency Management Declaring a Public Health State of Emergency for the Navajo Nation Due to the Confirmation of the Coronavirus Disease (""COVID-19"") in Regional Areas Surrounding the Navajo Nation",0,03/11/2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,NNBEMA-608-2020,0,03/13/2020,04/03/2020,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,Public Health Emergency Order to Limit Mass Gatherings and Gatherings Due to COVID-19,0,03/18/2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,No. 2020-002,0,03/19/2020,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,No. 2020-003,0,03/20/2020,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,No. 2020-013,0,06/05/2020,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,No. 2020-014,0,06/05/2020,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,No. 2020-15,0,06/19/2020,06/29/2020,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,Executive Order No. 006-20,0,6/30/2020,7/26/2020,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,No. 2020-016,0,07/03/2020,07/20/2020,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-017,0,07/05/2020,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,Re-issuing Stay at Home
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-019,0,08/07/2020,08/31/2020,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,"Public Health Emergency Order Regarding Updated Daily Curfew Hours and 32-Hour Weekend Lockdown"
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-020,0,8/17/2020,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,Reopening - Navajo Nation COVID-19 restrictions change to Orange Status.
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-021,0,8/17/2020,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,Rescinding Stay at Home order and implementing Safer at Home order
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-022,0,09/01/2020,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,Continuing 32-hour weekend lockdown in Sept 2020
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-023,0,9/22/2020,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,This EO is re-issuing a stay at home order and 57 hour weekend lockdown.  Only the most essential practices are allowed during lockdown.  Masking and social distancing are encouraged if in public.
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-024,0,9/29/2020,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,This EO updates daily curfew hours and implements an additional 57 hour weekend lockdown for the next 2 weekends in the upcoming October 2020 month.
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-026,0,10/22/2020,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,This EO implements additional 56 hour weekend lock-downs. 
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-027,0,11/02/2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,EO regarding keeping in person voting open with COVID-19 regulations in place. 
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-029,0,03/13/2020,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-030,0,11/16/2020,12/06/2020,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,2020-030,0,11/16/2020,12/6/2020,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,2021-001,0,01/11/2021,01/25/2021,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,2021-007,0,03/26/2021,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,
25200US2430R,Indian Territory,Navajo Nation Reservation,20221-008,0,04/09/2021,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,Reissue of Stay at Home (Shelter in Place) Order and continue Daily Curfew
25200US2430R,Indian Territory,Navajo Nation Reservation,2021-011,0,05/24/2021,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,"Continuing ""Yellow Status"" for businesses"
25200US2430R,Indian Territory,Navajo Nation Reservation,2021-013,0,07/08/2021,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,"Continuing ""Yellow Status"" for businesses"
25200US2430R,Indian Territory,Navajo Nation Reservation,2021-014,0,07/08/2021,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,"Implementing COVID-19 Safe Schools Framework and Declaring ""Yellow Status"" for schools"
25200US2430R,Indian Territory,Navajo Nation Reservation,NO. 001-2022,1,01/10/2022,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
25200US2430R,Indian Territory,Navajo Nation Reservation,No. 2022-03,0,03/11/2022,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
25200US2430R,Indian Territory,Navajo Nation Reservation,EO 008-20,1,07/22/2020,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Closure of government and Navajo businesses
25200US2430R,Indian Territory,Navajo Nation Reservation,EO 2021-016,0,08/06/2021,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,Updates on previous emergency order with gathering size order. 
25200US2430R,Indian Territory,Navajo Nation Reservation,EO 2021-017,0,08/12/2021,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,updates on what is allowed in the orange phase
25200US2430R,Indian Territory,Navajo Nation Reservation,EO 2021-018,0,08/16/2021,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,Order Declaring “Orange Status” for Schools
25200US2430R,Indian Territory,Navajo Nation Reservation,EO 2021-019,0,08/12/2021,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,Reemphazing stay at home order
25200US2430R,Indian Territory,Navajo Nation Reservation,EO 2021-020,0,10/18/2021,0,,1,1,0,0,0,1,1,1,1,0,0,0,0,1,Navajo Nation Reopening Plan
25200US2430R,Indian Reservation,Navajo Nation Reservation,EO 2020-004,1,03/20/2020,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,5,
25200US2430R,Indian Reservation,Navajo Nation Reservation,EO 002-20,1,03/31/2020,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,
25200US2430R,Indian Reservation,Navajo Nation Reservation,EO 2020-005,0,04/10/2020,04/12/2020,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,Curfew restrictrions
25200US2430R,Indian Reservation,Navajo Nation Reservation,EO 2020-006,1,04/17/2020,04/27/2020,0,1,0,0,1,1,1,1,0,0,0,0,0,1,4,
25200US2430R,Indian Reservation,Navajo Nation Reservation,EO 2020-007,0,04/17/2020,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,implements mask requirement
25200US2430R,Indian Reservation,Navajo Nation Reservation,EO 003-20,1,04/17/2020,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,
25200US2430R,Indian Reservation,Navajo Nation Reservation,EO 2020-011,0,05/22/2020,05/25/2020,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,
25200US2430R,Indian Reservation,Navajo Nation Reservation,EO 2021-015,0,08/06/2021,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,
04000US31,State,NEBRASKA,0,0,03/13/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
